Timestamp,Gx,Gy,Gz,Servo_Angle,Speed
2026-05-26 21:35:44.514,0.366,0.0,7.866,120.0,6.957
2026-05-26 21:35:44.530,-0.366,0.549,10.244,120.0,6.957
2026-05-26 21:35:44.596,0.305,-0.366,8.963,120.0,7.168
2026-05-26 21:35:44.609,0.0,0.0,9.146,120.0,7.59
2026-05-26 21:35:44.624,-0.671,-0.244,8.598,120.0,8.433
2026-05-26 21:35:44.697,-2.256,1.646,10.854,120.0,7.59
2026-05-26 21:35:44.718,-0.183,0.183,7.866,120.0,7.8
2026-05-26 21:35:44.734,-1.585,0.244,11.037,120.0,8.011
2026-05-26 21:35:44.797,-1.159,1.037,9.756,120.0,7.379
2026-05-26 21:35:44.812,-0.427,-0.488,10.183,120.0,7.59
2026-05-26 21:35:44.897,-0.366,-0.427,9.573,120.0,7.379
2026-05-26 21:35:44.908,-0.366,0.366,9.024,120.0,7.168
2026-05-26 21:35:44.923,-0.305,0.549,9.939,120.0,7.168
2026-05-26 21:35:45.022,-0.122,0.0,9.207,120.0,7.59
2026-05-26 21:35:45.045,-0.976,1.037,10.244,120.0,7.379
2026-05-26 21:35:45.062,0.0,-1.037,9.634,120.0,8.011
2026-05-26 21:35:45.113,-0.915,-0.244,12.378,120.0,8.011
2026-05-26 21:35:45.138,-0.427,-0.122,8.171,120.0,8.011
2026-05-26 21:35:45.153,-0.61,-0.305,11.89,120.0,9.065
2026-05-26 21:35:45.238,-1.646,1.037,10.0,120.0,8.644
2026-05-26 21:35:45.261,-1.22,2.134,8.902,120.0,8.855
2026-05-26 21:35:45.277,-1.707,0.915,13.415,120.0,8.433
2026-05-26 21:35:45.338,-0.366,1.28,8.72,120.0,8.011
2026-05-26 21:35:45.355,0.061,-0.915,10.854,120.0,8.222
2026-05-26 21:35:45.371,-2.256,1.646,10.976,120.0,7.168
2026-05-26 21:35:45.431,-0.732,0.183,8.354,120.0,7.168
2026-05-26 21:35:45.450,-1.585,0.0,9.695,120.0,6.957
2026-05-26 21:35:45.466,-1.098,0.366,7.805,120.0,6.746
2026-05-26 21:35:45.536,-1.22,0.732,9.939,120.0,6.114
2026-05-26 21:35:45.559,-0.061,-0.915,8.354,120.0,6.957
2026-05-26 21:35:45.575,-1.646,0.915,9.817,120.0,6.536
2026-05-26 21:35:45.663,-0.244,-0.915,8.78,120.0,7.8
2026-05-26 21:35:45.684,0.0,0.122,11.22,120.0,6.746
2026-05-26 21:35:45.699,0.122,-0.122,8.659,120.0,7.59
2026-05-26 21:35:45.748,0.0,-0.915,10.061,120.0,7.8
2026-05-26 21:35:45.762,-0.549,-0.122,6.524,120.0,7.59
2026-05-26 21:35:45.777,-0.122,0.305,9.39,120.0,7.379
2026-05-26 21:35:45.852,-0.549,-0.183,7.683,120.0,7.59
2026-05-26 21:35:45.871,0.0,-0.305,9.634,120.0,6.536
2026-05-26 21:35:45.982,-0.732,0.976,7.317,120.0,6.325
2026-05-26 21:35:45.997,0.671,-1.402,8.598,120.0,6.957
2026-05-26 21:35:46.013,-0.732,0.671,8.72,120.0,5.903
2026-05-26 21:35:46.082,-0.061,-0.427,8.598,120.0,6.536
2026-05-26 21:35:46.107,-0.183,-0.488,8.11,120.0,6.114
2026-05-26 21:35:46.123,-0.915,0.61,7.5,120.0,6.114
2026-05-26 21:35:46.163,0.366,-0.976,8.232,120.0,6.957
2026-05-26 21:35:46.186,-0.732,0.244,9.939,120.0,6.746
2026-05-26 21:35:46.201,0.488,-1.402,7.134,120.0,7.59
2026-05-26 21:35:46.288,-1.402,1.463,10.915,120.0,6.114
2026-05-26 21:35:46.310,-0.061,0.366,5.122,120.0,3.795
2026-05-26 21:35:46.325,-0.488,0.061,6.951,120.0,1.897
2026-05-26 21:35:46.393,-0.122,-0.183,4.878,120.0,1.687
2026-05-26 21:35:46.404,-0.671,0.549,4.756,120.0,1.265
2026-05-26 21:35:46.419,0.244,0.183,1.768,120.0,1.265
2026-05-26 21:35:46.493,-0.183,0.366,3.171,120.0,0.0
2026-05-26 21:35:46.512,0.244,-0.183,0.915,120.0,0.422
2026-05-26 21:35:46.528,0.0,0.061,1.28,120.0,0.632
2026-05-26 21:35:46.593,-0.305,0.366,1.951,120.0,0.632
2026-05-26 21:35:46.607,0.0,0.0,2.317,120.0,0.211
2026-05-26 21:35:46.622,0.854,0.183,0.732,120.0,1.265
2026-05-26 21:35:46.693,-1.22,0.183,4.085,120.0,0.632
2026-05-26 21:35:46.717,0.793,0.427,0.915,120.0,1.265
2026-05-26 21:35:46.732,-1.037,-0.122,2.866,120.0,0.843
2026-05-26 21:35:46.798,0.0,0.122,4.573,120.0,1.265
2026-05-26 21:35:46.811,-0.427,0.244,4.085,120.0,1.687
2026-05-26 21:35:46.827,0.0,0.549,4.878,120.0,2.108
2026-05-26 21:35:46.928,-0.61,0.732,6.037,120.0,1.687
2026-05-26 21:35:46.953,0.244,0.0,6.768,120.0,2.741
2026-05-26 21:35:46.968,0.305,0.488,5.0,120.0,2.952
2026-05-26 21:35:47.028,-1.341,-0.183,8.78,120.0,2.53
2026-05-26 21:35:47.047,-0.305,-0.061,7.622,120.0,3.795
2026-05-26 21:35:47.063,-0.61,-0.061,10.366,120.0,4.006
2026-05-26 21:35:47.128,-1.159,0.0,10.366,120.0,4.216
2026-05-26 21:35:47.140,-0.61,-0.671,12.683,120.0,4.849
2026-05-26 21:35:47.156,-0.915,0.0,12.317,120.0,5.06
2026-05-26 21:35:47.233,-0.427,-1.037,13.537,120.0,6.536
2026-05-26 21:35:47.248,-0.976,-0.427,13.841,120.0,7.168
2026-05-26 21:35:47.333,-0.366,0.244,15.61,120.0,7.59
2026-05-26 21:35:47.356,0.732,0.427,13.902,120.0,9.065
2026-05-26 21:35:47.372,0.671,-0.366,12.195,120.0,10.963
2026-05-26 21:35:47.434,-0.854,-0.061,14.451,120.0,11.595
2026-05-26 21:35:47.451,-0.488,-0.183,12.805,120.0,11.384
2026-05-26 21:35:47.468,-1.646,-0.183,15.488,120.0,11.806
2026-05-26 21:35:47.539,-2.805,0.427,15.122,120.0,11.384
2026-05-26 21:35:47.560,-1.037,-0.366,14.329,120.0,10.963
2026-05-26 21:35:47.575,-0.183,0.976,11.707,120.0,10.33
2026-05-26 21:35:47.646,0.549,0.183,11.22,120.0,9.909
2026-05-26 21:35:47.668,0.305,0.488,11.89,120.0,9.065
2026-05-26 21:35:47.685,1.585,-1.89,10.854,120.0,10.12
2026-05-26 21:35:47.746,-1.098,1.28,12.988,120.0,7.8
2026-05-26 21:35:47.763,0.732,0.0,7.866,120.0,8.433
2026-05-26 21:35:47.778,0.488,-0.061,8.354,120.0,7.379
2026-05-26 21:35:47.873,-0.915,0.549,9.451,120.0,6.325
2026-05-26 21:35:47.889,0.061,0.549,7.988,120.0,6.746
2026-05-26 21:35:47.904,0.0,0.0,7.927,120.0,5.903
2026-05-26 21:35:47.973,-0.061,-0.305,7.439,120.0,5.481
2026-05-26 21:35:47.998,0.122,0.366,6.463,120.0,5.481
2026-05-26 21:35:48.069,0.122,-0.305,7.378,120.0,5.271
2026-05-26 21:35:48.091,-0.305,-0.122,5.061,120.0,5.06
2026-05-26 21:35:48.107,-0.671,0.061,7.317,120.0,4.638
2026-05-26 21:35:48.195,0.122,0.183,4.512,120.0,4.638
2026-05-26 21:35:48.217,0.0,0.122,5.061,120.0,4.638
2026-05-26 21:35:48.233,-0.549,-0.122,6.463,120.0,3.795
2026-05-26 21:35:48.295,0.0,0.0,4.878,120.0,4.638
2026-05-26 21:35:48.311,-0.976,0.671,5.854,120.0,3.795
2026-05-26 21:35:48.327,-0.366,0.488,5.976,120.0,4.006
2026-05-26 21:35:48.373,-0.305,0.732,5.0,120.0,4.427
2026-05-26 21:35:48.389,0.244,-0.122,6.037,120.0,4.638
2026-05-26 21:35:48.405,-0.549,0.305,6.341,120.0,4.849
2026-05-26 21:35:48.503,-0.244,-0.122,6.463,120.0,4.638
2026-05-26 21:35:48.515,0.183,0.488,7.012,120.0,6.114
2026-05-26 21:35:48.531,-0.183,0.549,8.963,120.0,5.271
2026-05-26 21:35:48.603,0.061,-0.061,8.293,120.0,6.957
2026-05-26 21:35:48.625,-0.671,0.549,8.78,120.0,7.168
2026-05-26 21:35:48.640,0.061,0.061,9.573,120.0,8.433
2026-05-26 21:35:48.703,-0.793,0.732,10.915,120.0,8.433
2026-05-26 21:35:48.719,-0.305,-0.366,10.244,120.0,9.065
2026-05-26 21:35:48.735,-1.341,0.793,11.768,120.0,9.276
2026-05-26 21:35:48.803,-1.037,1.037,10.915,120.0,9.276
2026-05-26 21:35:48.828,-0.732,0.732,10.244,120.0,9.276
2026-05-26 21:35:48.844,-0.976,0.244,12.073,120.0,9.065
2026-05-26 21:35:48.908,-2.073,1.22,11.159,120.0,8.855
2026-05-26 21:35:48.923,-1.463,0.915,8.902,120.0,7.59
2026-05-26 21:35:48.938,-0.305,0.488,9.39,120.0,7.168
2026-05-26 21:35:49.008,-1.829,1.159,10.305,120.0,6.746
2026-05-26 21:35:49.031,-1.28,0.549,9.024,120.0,6.957
2026-05-26 21:35:49.047,-1.585,0.976,10.366,120.0,5.692
2026-05-26 21:35:49.136,-0.549,0.244,7.744,120.0,6.536
2026-05-26 21:35:49.156,-2.317,0.976,10.366,120.0,5.481
2026-05-26 21:35:49.171,-0.671,1.22,8.841,120.0,5.903
2026-05-26 21:35:49.237,-1.037,0.427,9.756,120.0,5.481
2026-05-26 21:35:49.251,-0.793,0.305,8.72,120.0,5.271
2026-05-26 21:35:49.343,-0.793,0.061,9.085,120.0,5.06
2026-05-26 21:35:49.360,-0.061,-0.183,7.073,120.0,4.849
2026-05-26 21:35:49.376,0.427,-0.854,6.829,120.0,5.06
2026-05-26 21:35:49.443,-0.305,0.0,7.012,120.0,4.638
2026-05-26 21:35:49.453,0.732,-0.915,5.915,120.0,5.692
2026-05-26 21:35:49.469,-0.244,-0.061,6.463,120.0,5.481
2026-05-26 21:35:49.543,0.183,-0.61,6.28,120.0,5.481
2026-05-26 21:35:49.563,-0.244,-0.305,7.561,120.0,5.06
2026-05-26 21:35:49.578,0.122,0.183,6.524,120.0,5.271
2026-05-26 21:35:49.644,-0.244,0.061,7.256,120.0,5.271
2026-05-26 21:35:49.657,0.0,0.0,5.915,120.0,5.481
2026-05-26 21:35:49.672,-0.854,-0.061,7.561,120.0,5.271
2026-05-26 21:35:49.774,-0.244,0.0,6.402,120.0,5.903
2026-05-26 21:35:49.796,-0.854,1.22,7.622,120.0,5.06
2026-05-26 21:35:49.811,0.0,0.183,7.622,120.0,6.957
2026-05-26 21:35:49.856,-0.488,0.0,7.805,120.0,6.536
2026-05-26 21:35:49.874,0.183,0.244,9.024,120.0,7.379
2026-05-26 21:35:49.890,0.244,0.366,8.415,120.0,8.011
2026-05-26 21:35:49.957,-0.122,-0.793,10.671,120.0,8.222
2026-05-26 21:35:49.968,0.671,-0.305,8.902,120.0,8.011
2026-05-26 21:35:49.984,-0.183,-1.159,9.634,120.0,8.644
2026-05-26 21:35:50.085,-0.122,-0.244,11.28,120.0,7.59
2026-05-26 21:35:50.107,-0.549,0.122,8.598,120.0,7.168
2026-05-26 21:35:50.123,0.183,0.061,9.207,120.0,7.59
2026-05-26 21:35:50.188,-0.732,-0.854,9.817,120.0,6.746
2026-05-26 21:35:50.201,-0.366,-0.427,8.72,120.0,7.168
2026-05-26 21:35:50.217,-0.549,-0.61,8.841,120.0,7.168
2026-05-26 21:35:50.288,0.244,-0.732,9.085,120.0,7.59
2026-05-26 21:35:50.311,-0.854,0.549,10.244,120.0,7.168
2026-05-26 21:35:50.326,-0.549,0.671,7.378,120.0,7.379
2026-05-26 21:35:50.391,-0.061,-0.427,9.878,120.0,7.8
2026-05-26 21:35:50.402,-0.915,-0.183,10.549,120.0,7.168
2026-05-26 21:35:50.418,-0.122,0.305,9.146,120.0,7.8
2026-05-26 21:35:50.491,-0.244,0.61,9.878,120.0,7.168
2026-05-26 21:35:50.512,-0.244,0.427,8.476,120.0,6.536
2026-05-26 21:35:50.602,0.244,-0.61,9.817,120.0,6.325
2026-05-26 21:35:50.621,-0.854,0.976,9.512,120.0,5.903
2026-05-26 21:35:50.637,0.183,-0.366,7.134,120.0,6.114
2026-05-26 21:35:50.703,-0.61,0.488,9.146,120.0,5.481
2026-05-26 21:35:50.729,-0.122,0.61,6.524,120.0,5.06
2026-05-26 21:35:50.745,-0.366,-0.061,7.012,120.0,5.271
2026-05-26 21:35:50.803,-0.305,-0.366,7.5,120.0,4.638
2026-05-26 21:35:50.823,-0.244,0.183,6.585,120.0,4.849
2026-05-26 21:35:50.841,-0.183,-0.061,6.402,120.0,5.271
2026-05-26 21:35:50.919,-0.854,0.366,5.854,120.0,4.638
2026-05-26 21:35:50.933,-0.427,-0.366,8.171,120.0,5.271
2026-05-26 21:35:50.948,-0.244,0.0,6.463,120.0,5.481
2026-05-26 21:35:51.017,-0.427,0.305,8.963,120.0,5.06
2026-05-26 21:35:51.028,-0.854,0.061,6.707,120.0,5.903
2026-05-26 21:35:51.044,-1.463,0.915,10.122,120.0,5.481
2026-05-26 21:35:51.118,-0.549,1.341,7.622,120.0,5.692
2026-05-26 21:35:51.138,0.061,0.122,8.72,120.0,5.271
2026-05-26 21:35:51.154,1.098,-1.159,8.841,120.0,6.114
2026-05-26 21:35:51.218,-0.061,0.549,10.0,120.0,5.903
2026-05-26 21:35:51.233,0.366,0.305,7.134,120.0,5.903
2026-05-26 21:35:51.248,0.61,-0.732,8.902,120.0,6.536
2026-05-26 21:35:51.335,0.488,-0.183,7.439,120.0,6.957
2026-05-26 21:35:51.357,-0.183,0.305,8.78,120.0,5.903
2026-05-26 21:35:51.373,0.244,0.305,7.622,120.0,6.536
2026-05-26 21:35:51.441,-0.549,0.183,8.902,120.0,6.114
2026-05-26 21:35:51.466,0.244,0.122,6.22,120.0,6.114
2026-05-26 21:35:51.482,-1.098,0.854,9.268,120.0,5.903
2026-05-26 21:35:51.541,0.244,-1.159,5.793,120.0,6.536
2026-05-26 21:35:51.559,3.659,-3.72,0.549,120.0,5.06
2026-05-26 21:35:51.575,-0.244,0.427,0.488,120.0,2.108
2026-05-26 21:35:51.668,-0.61,1.037,-0.671,120.0,-0.211
2026-05-26 21:35:51.684,-0.122,0.244,2.683,120.0,0.0
2026-05-26 21:35:51.699,-0.122,-0.244,1.159,120.0,0.632
2026-05-26 21:35:51.768,-0.488,0.244,1.829,120.0,0.211
2026-05-26 21:35:51.792,-0.366,0.061,1.707,120.0,0.0
2026-05-26 21:35:51.808,-0.366,0.244,1.707,120.0,0.0
2026-05-26 21:35:51.874,-0.305,0.061,1.768,120.0,0.0
2026-05-26 21:35:51.885,-0.305,0.122,1.768,120.0,0.0
2026-05-26 21:35:51.900,-0.305,0.122,1.768,120.0,0.0
2026-05-26 21:35:51.973,-0.366,0.122,1.707,120.0,0.211
2026-05-26 21:35:51.994,-0.366,0.244,1.707,120.0,0.0
2026-05-26 21:35:52.010,-0.488,0.244,1.829,120.0,0.0
2026-05-26 21:35:52.079,1.646,0.488,0.183,120.0,2.108
2026-05-26 21:35:52.103,1.159,0.305,1.159,120.0,4.638
2026-05-26 21:35:52.119,1.463,-1.951,2.256,120.0,5.481
2026-05-26 21:35:52.185,-0.61,0.0,2.683,120.0,5.06
2026-05-26 21:35:52.197,-0.793,0.244,1.341,120.0,4.427
2026-05-26 21:35:52.291,-0.549,0.549,1.768,120.0,3.373
2026-05-26 21:35:52.304,0.671,0.61,0.732,120.0,1.687
2026-05-26 21:35:52.320,0.61,-0.061,1.098,120.0,1.687
2026-05-26 21:35:52.390,-0.549,0.244,1.707,120.0,1.897
2026-05-26 21:35:52.412,-0.488,-0.122,1.463,120.0,1.687
2026-05-26 21:35:52.427,-0.183,0.244,1.22,120.0,1.687
2026-05-26 21:35:52.491,-0.427,-0.244,1.707,120.0,2.53
2026-05-26 21:35:52.506,0.427,0.488,1.341,120.0,2.952
2026-05-26 21:35:52.521,-0.427,-0.427,1.768,120.0,2.952
2026-05-26 21:35:52.617,1.22,0.183,0.061,120.0,3.795
2026-05-26 21:35:52.628,-0.976,-0.183,1.829,120.0,2.952
2026-05-26 21:35:52.639,-0.061,0.122,0.488,120.0,3.373
2026-05-26 21:35:52.720,-0.305,0.061,0.976,120.0,3.795
2026-05-26 21:35:52.731,0.183,-0.122,0.732,120.0,2.53
2026-05-26 21:35:52.742,-0.122,0.305,1.159,120.0,2.741
2026-05-26 21:35:52.818,0.0,0.0,1.707,120.0,2.53
2026-05-26 21:35:52.829,-0.427,0.305,1.768,120.0,2.319
2026-05-26 21:35:52.839,0.0,0.244,1.22,120.0,2.108
2026-05-26 21:35:52.918,0.122,0.366,1.463,120.0,2.108
2026-05-26 21:35:52.928,0.0,0.061,1.402,120.0,2.53
2026-05-26 21:35:52.939,-1.159,0.305,2.683,120.0,3.373
2026-05-26 21:35:53.018,1.524,0.61,-0.061,120.0,4.006
2026-05-26 21:35:53.029,-2.622,0.671,2.744,120.0,3.795
2026-05-26 21:35:53.040,1.28,-0.549,-0.122,120.0,4.216
2026-05-26 21:35:53.123,-0.183,-0.183,1.951,120.0,3.373
2026-05-26 21:35:53.135,0.61,0.183,0.61,120.0,2.952
2026-05-26 21:35:53.145,-0.427,0.183,1.646,120.0,3.162
2026-05-26 21:35:53.248,-0.305,-0.244,1.707,120.0,2.108
2026-05-26 21:35:53.268,-0.61,-0.122,1.341,120.0,2.108
2026-05-26 21:35:53.283,-1.829,0.0,1.951,120.0,2.741
2026-05-26 21:35:53.348,1.585,0.0,-0.061,120.0,2.952
2026-05-26 21:35:53.362,-0.854,0.671,1.585,120.0,2.952
2026-05-26 21:35:53.378,0.793,-0.061,0.427,120.0,2.741
2026-05-26 21:35:53.453,0.061,-0.122,-0.305,120.0,3.373
2026-05-26 21:35:53.471,-0.061,-0.183,-0.793,120.0,2.319
2026-05-26 21:35:53.487,0.671,0.0,0.061,120.0,2.952
2026-05-26 21:35:53.551,-0.244,-0.122,-0.732,120.0,2.741
2026-05-26 21:35:53.565,-0.366,0.061,0.0,120.0,2.741
2026-05-26 21:35:53.580,0.0,0.305,0.427,120.0,3.373
2026-05-26 21:35:53.652,-0.488,0.244,0.854,120.0,4.427
2026-05-26 21:35:53.674,1.341,-0.183,0.732,120.0,5.271
2026-05-26 21:35:53.689,-0.488,1.098,0.488,120.0,5.692
2026-05-26 21:35:53.751,-4.329,1.098,1.707,120.0,6.325
2026-05-26 21:35:53.768,0.305,0.183,0.915,120.0,7.59
2026-05-26 21:35:53.784,0.305,0.183,0.915,120.0,4.638
2026-05-26 21:35:53.876,0.366,0.244,0.915,120.0,2.53
2026-05-26 21:35:53.895,0.366,0.244,0.915,120.0,2.108
2026-05-26 21:35:53.910,0.366,0.244,0.915,120.0,1.897
2026-05-26 21:35:53.972,0.366,0.244,0.915,120.0,2.741
2026-05-26 21:35:53.988,0.366,0.244,0.915,120.0,3.795
2026-05-26 21:35:54.004,0.366,0.244,0.915,120.0,4.216
2026-05-26 21:35:54.082,0.366,0.244,0.915,120.0,5.271
2026-05-26 21:35:54.099,0.366,0.244,0.915,120.0,8.222
2026-05-26 21:35:54.115,0.366,0.244,0.915,120.0,7.168
2026-05-26 21:35:54.183,0.366,0.244,0.915,120.0,8.433
2026-05-26 21:35:54.194,0.366,0.244,0.915,120.0,6.114
2026-05-26 21:35:54.210,0.366,0.244,0.915,120.0,4.216
2026-05-26 21:35:54.282,0.366,0.244,0.915,120.0,2.53
2026-05-26 21:35:54.304,0.366,0.244,0.915,120.0,1.265
2026-05-26 21:35:54.319,0.366,0.244,0.915,120.0,0.843
2026-05-26 21:35:54.388,0.366,0.244,0.915,120.0,0.0
2026-05-26 21:35:54.414,0.366,0.244,0.915,120.0,0.0
2026-05-26 21:35:54.430,0.366,0.244,0.915,120.0,0.0
2026-05-26 21:35:54.492,0.366,0.244,0.915,120.0,0.0
2026-05-26 21:35:54.509,0.366,0.244,0.915,120.0,0.0
2026-05-26 21:35:54.525,0.366,0.244,0.915,120.0,0.211
2026-05-26 21:35:54.592,0.366,0.244,0.915,120.0,0.0
2026-05-26 21:35:54.604,0.366,0.244,0.915,120.0,0.0
2026-05-26 21:35:54.619,0.366,0.244,0.915,120.0,2.53
2026-05-26 21:35:54.717,0.366,0.244,0.915,120.0,3.795
2026-05-26 21:35:54.728,0.366,0.244,0.915,120.0,7.168
2026-05-26 21:35:54.745,0.366,0.244,0.915,120.0,9.698
2026-05-26 21:35:54.822,0.366,0.244,0.915,120.0,9.276
2026-05-26 21:35:54.839,0.366,0.244,0.915,120.0,12.017
2026-05-26 21:35:54.854,0.366,0.244,0.915,120.0,12.228
2026-05-26 21:35:54.923,0.366,0.244,0.915,120.0,11.384
2026-05-26 21:35:54.947,0.366,0.244,0.915,120.0,10.12
2026-05-26 21:35:54.962,0.366,0.244,0.915,120.0,9.065
2026-05-26 21:35:55.009,0.366,0.244,0.915,120.0,7.168
2026-05-26 21:35:55.026,0.366,0.244,0.915,120.0,5.903
2026-05-26 21:35:55.041,0.366,0.244,0.915,120.0,6.536
2026-05-26 21:35:55.134,0.366,0.244,0.915,120.0,6.536
2026-05-26 21:35:55.150,0.366,0.244,0.915,120.0,6.957
2026-05-26 21:35:55.165,0.366,0.244,0.915,120.0,7.379
2026-05-26 21:35:55.239,0.366,0.244,0.915,120.0,6.114
2026-05-26 21:35:55.260,0.366,0.244,0.915,120.0,5.692
2026-05-26 21:35:55.276,0.366,0.244,0.915,120.0,5.481
2026-05-26 21:35:55.349,0.366,0.244,0.915,120.0,5.903
2026-05-26 21:35:55.369,0.366,0.244,0.915,120.0,5.903
2026-05-26 21:35:55.385,0.366,0.244,0.915,120.0,5.481
2026-05-26 21:35:55.449,0.366,0.244,0.915,120.0,4.427
2026-05-26 21:35:55.463,0.366,0.244,0.915,120.0,4.216
2026-05-26 21:35:55.479,0.366,0.244,0.915,120.0,5.481
2026-05-26 21:35:55.549,0.366,0.244,0.915,120.0,6.325
2026-05-26 21:35:55.572,0.366,0.244,0.915,120.0,6.114
2026-05-26 21:35:55.588,0.366,0.244,0.915,120.0,5.481
2026-05-26 21:35:55.654,0.366,0.244,0.915,120.0,6.325
2026-05-26 21:35:55.665,0.366,0.244,0.915,120.0,4.638
2026-05-26 21:35:55.682,0.366,0.244,0.915,120.0,6.746
2026-05-26 21:35:55.757,0.366,0.244,0.915,120.0,4.849
2026-05-26 21:35:55.774,0.366,0.244,0.915,120.0,6.114
2026-05-26 21:35:55.789,0.366,0.244,0.915,120.0,6.325
2026-05-26 21:35:55.858,0.366,0.244,0.915,120.0,6.746
2026-05-26 21:35:55.882,0.366,0.244,0.915,120.0,6.957
2026-05-26 21:35:55.897,0.366,0.244,0.915,120.0,6.957
2026-05-26 21:35:55.958,0.366,0.244,0.915,120.0,7.168
2026-05-26 21:35:55.977,0.366,0.244,0.915,120.0,7.379
2026-05-26 21:35:55.992,0.366,0.244,0.915,120.0,7.379
2026-05-26 21:35:56.092,0.366,0.244,0.915,120.0,8.433
2026-05-26 21:35:56.103,0.366,0.244,0.915,120.0,8.433
2026-05-26 21:35:56.118,0.366,0.244,0.915,120.0,5.481
2026-05-26 21:35:56.192,0.366,0.244,0.915,120.0,5.271
2026-05-26 21:35:56.212,0.366,0.244,0.915,120.0,5.481
2026-05-26 21:35:56.227,0.366,0.244,0.915,120.0,5.271
2026-05-26 21:35:56.292,0.366,0.244,0.915,120.0,5.271
2026-05-26 21:35:56.304,0.366,0.244,0.915,120.0,5.271
2026-05-26 21:35:56.319,0.366,0.244,0.915,120.0,5.692
2026-05-26 21:35:56.392,0.366,0.244,0.915,120.0,6.746
2026-05-26 21:35:56.415,0.366,0.244,0.915,120.0,6.957
2026-05-26 21:35:56.430,0.366,0.244,0.915,120.0,7.379
2026-05-26 21:35:56.494,0.366,0.244,0.915,120.0,7.59
2026-05-26 21:35:56.508,0.366,0.244,0.915,120.0,7.8
2026-05-26 21:35:56.523,0.366,0.244,0.915,120.0,7.168
2026-05-26 21:35:56.597,0.366,0.244,0.915,120.0,5.692
2026-05-26 21:35:56.616,0.366,0.244,0.915,120.0,3.162
2026-05-26 21:35:56.631,0.366,0.244,0.915,120.0,4.638
2026-05-26 21:35:56.723,0.366,0.244,0.915,120.0,4.849
2026-05-26 21:35:56.740,0.366,0.244,0.915,120.0,5.271
2026-05-26 21:35:56.756,0.366,0.244,0.915,120.0,8.011
2026-05-26 21:35:56.804,0.366,0.244,0.915,120.0,6.536
2026-05-26 21:35:56.819,0.366,0.244,0.915,120.0,6.957
2026-05-26 21:35:56.834,0.366,0.244,0.915,120.0,7.168
2026-05-26 21:35:56.909,0.366,0.244,0.915,120.0,9.487
2026-05-26 21:35:56.928,0.366,0.244,0.915,120.0,9.065
2026-05-26 21:35:56.944,0.366,0.244,0.915,120.0,9.276
2026-05-26 21:35:57.034,0.366,0.244,0.915,120.0,7.168
2026-05-26 21:35:57.054,0.366,0.244,0.915,120.0,6.325
2026-05-26 21:35:57.069,0.366,0.244,0.915,120.0,6.114
2026-05-26 21:35:57.134,0.366,0.244,0.915,120.0,6.536
2026-05-26 21:35:57.147,0.366,0.244,0.915,120.0,5.692
2026-05-26 21:35:57.163,0.366,0.244,0.915,120.0,5.692
2026-05-26 21:35:57.248,0.366,0.244,0.915,120.0,8.433
2026-05-26 21:35:57.272,0.366,0.244,0.915,120.0,7.168
2026-05-26 21:35:57.287,0.366,0.244,0.915,120.0,10.12
2026-05-26 21:35:57.354,0.366,0.244,0.915,120.0,10.12
2026-05-26 21:35:57.365,0.366,0.244,0.915,120.0,9.698
2026-05-26 21:35:57.381,0.366,0.244,0.915,120.0,8.222
2026-05-26 21:35:57.454,0.366,0.244,0.915,120.0,5.271
2026-05-26 21:35:57.476,0.366,0.244,0.915,120.0,2.53
2026-05-26 21:35:57.491,0.366,0.244,0.915,120.0,3.162
2026-05-26 21:35:57.539,0.366,0.244,0.915,120.0,2.741
2026-05-26 21:35:57.554,0.366,0.244,0.915,120.0,3.795
2026-05-26 21:35:57.569,0.366,0.244,0.915,120.0,4.638
2026-05-26 21:35:57.664,0.366,0.244,0.915,120.0,4.849
2026-05-26 21:35:57.678,0.366,0.244,0.915,120.0,6.325
2026-05-26 21:35:57.694,0.366,0.244,0.915,120.0,6.325
2026-05-26 21:35:57.773,0.366,0.244,0.915,120.0,6.114
2026-05-26 21:35:57.788,0.366,0.244,0.915,120.0,5.481
2026-05-26 21:35:57.804,0.366,0.244,0.915,120.0,6.746
2026-05-26 21:35:57.820,0.366,0.244,0.915,120.0,6.325
2026-05-26 21:35:57.884,0.366,0.244,0.915,120.0,5.481
2026-05-26 21:35:57.897,0.366,0.244,0.915,120.0,4.216
2026-05-26 21:35:57.913,0.366,0.244,0.915,120.0,4.638
2026-05-26 21:35:57.966,0.366,0.244,0.915,120.0,5.481
2026-05-26 21:35:57.990,0.366,0.244,0.915,120.0,5.692
2026-05-26 21:35:58.006,0.366,0.244,0.915,120.0,5.06
2026-05-26 21:35:58.066,0.366,0.244,0.915,120.0,6.746
2026-05-26 21:35:58.084,0.366,0.244,0.915,120.0,5.692
2026-05-26 21:35:58.100,0.366,0.244,0.915,120.0,8.011
2026-05-26 21:35:58.170,0.366,0.244,0.915,120.0,7.59
2026-05-26 21:35:58.193,0.366,0.244,0.915,120.0,7.168
2026-05-26 21:35:58.209,0.366,0.244,0.915,120.0,6.325
2026-05-26 21:35:58.297,0.366,0.244,0.915,120.0,6.114
2026-05-26 21:35:58.318,0.366,0.244,0.915,120.0,6.325
2026-05-26 21:35:58.334,0.366,0.244,0.915,120.0,6.114
2026-05-26 21:35:58.397,0.366,0.244,0.915,120.0,5.271
2026-05-26 21:35:58.413,0.366,0.244,0.915,120.0,6.114
