Timestamp,Gx,Gy,Gz,Servo_Angle,Speed
2026-05-26 21:33:54.499,0.122,0.122,-0.366,120.0,2.108
2026-05-26 21:33:54.517,0.122,0.122,-0.366,120.0,2.108
2026-05-26 21:33:54.532,0.122,0.122,-0.366,120.0,2.53
2026-05-26 21:33:54.599,0.122,0.122,-0.366,120.0,3.373
2026-05-26 21:33:54.610,0.122,0.122,-0.366,120.0,4.427
2026-05-26 21:33:54.626,0.122,0.122,-0.366,120.0,4.638
2026-05-26 21:33:54.699,0.122,0.122,-0.366,120.0,5.481
2026-05-26 21:33:54.719,0.122,0.122,-0.366,120.0,5.481
2026-05-26 21:33:54.735,0.122,0.122,-0.366,120.0,4.216
2026-05-26 21:33:54.805,0.122,0.122,-0.366,120.0,3.373
2026-05-26 21:33:54.830,0.122,0.122,-0.366,120.0,2.741
2026-05-26 21:33:54.845,0.122,0.122,-0.366,120.0,1.687
2026-05-26 21:33:54.905,0.122,0.122,-0.366,120.0,1.265
2026-05-26 21:33:54.923,0.122,0.122,-0.366,120.0,1.476
2026-05-26 21:33:54.939,0.122,0.122,-0.366,120.0,0.422
2026-05-26 21:33:55.008,0.122,0.122,-0.366,120.0,1.054
2026-05-26 21:33:55.033,0.122,0.122,-0.366,120.0,1.476
2026-05-26 21:33:55.133,0.122,0.122,-0.366,120.0,2.53
2026-05-26 21:33:55.157,0.122,0.122,-0.366,120.0,3.162
2026-05-26 21:33:55.173,0.122,0.122,-0.366,120.0,3.584
2026-05-26 21:33:55.225,0.122,0.122,-0.366,120.0,4.216
2026-05-26 21:33:55.251,0.122,0.122,-0.366,120.0,3.373
2026-05-26 21:33:55.267,0.122,0.122,-0.366,120.0,3.373
2026-05-26 21:33:55.325,0.122,0.122,-0.366,120.0,2.952
2026-05-26 21:33:55.344,0.122,0.122,-0.366,120.0,3.795
2026-05-26 21:33:55.360,0.122,0.122,-0.366,120.0,3.795
2026-05-26 21:33:55.450,0.122,0.122,-0.366,120.0,3.795
2026-05-26 21:33:55.468,0.122,0.122,-0.366,120.0,3.795
2026-05-26 21:33:55.483,0.122,0.122,-0.366,120.0,3.373
2026-05-26 21:33:55.553,0.122,0.122,-0.366,120.0,3.162
2026-05-26 21:33:55.576,0.122,0.122,-0.366,120.0,2.53
2026-05-26 21:33:55.592,0.122,0.122,-0.366,120.0,2.319
2026-05-26 21:33:55.635,0.122,0.122,-0.366,120.0,2.108
2026-05-26 21:33:55.654,0.122,0.122,-0.366,120.0,2.108
2026-05-26 21:33:55.669,0.122,0.122,-0.366,120.0,2.319
2026-05-26 21:33:55.760,0.122,0.122,-0.366,120.0,2.952
2026-05-26 21:33:55.778,0.122,0.122,-0.366,120.0,3.584
2026-05-26 21:33:55.794,0.122,0.122,-0.366,120.0,3.373
2026-05-26 21:33:55.860,0.122,0.122,-0.366,120.0,3.162
2026-05-26 21:33:55.872,0.122,0.122,-0.366,120.0,2.741
2026-05-26 21:33:55.887,0.122,0.122,-0.366,120.0,2.952
2026-05-26 21:33:55.960,0.122,0.122,-0.366,120.0,2.952
2026-05-26 21:33:55.981,0.122,0.122,-0.366,120.0,2.952
2026-05-26 21:33:55.997,0.122,0.122,-0.366,120.0,3.373
2026-05-26 21:33:56.065,0.122,0.122,-0.366,120.0,4.216
2026-05-26 21:33:56.091,0.122,0.122,-0.366,120.0,3.795
2026-05-26 21:33:56.106,0.122,0.122,-0.366,120.0,3.373
2026-05-26 21:33:56.165,0.122,0.122,-0.366,120.0,2.108
2026-05-26 21:33:56.184,0.122,0.122,-0.366,120.0,2.108
2026-05-26 21:33:56.200,0.122,0.122,-0.366,120.0,0.843
2026-05-26 21:33:56.272,0.122,0.122,-0.366,120.0,0.422
2026-05-26 21:33:56.293,0.122,0.122,-0.366,120.0,2.952
2026-05-26 21:33:56.310,0.122,0.122,-0.366,120.0,2.952
2026-05-26 21:33:56.397,0.122,0.122,-0.366,120.0,5.692
2026-05-26 21:33:56.418,0.122,0.122,-0.366,120.0,7.168
2026-05-26 21:33:56.434,0.122,0.122,-0.366,120.0,6.746
2026-05-26 21:33:56.502,0.122,0.122,-0.366,120.0,6.325
2026-05-26 21:33:56.513,0.122,0.122,-0.366,120.0,5.481
2026-05-26 21:33:56.529,0.122,0.122,-0.366,120.0,4.216
2026-05-26 21:33:56.602,0.122,0.122,-0.366,120.0,2.952
2026-05-26 21:33:56.621,0.122,0.122,-0.366,120.0,2.108
2026-05-26 21:33:56.638,0.122,0.122,-0.366,120.0,1.476
2026-05-26 21:33:56.702,0.122,0.122,-0.366,120.0,1.476
2026-05-26 21:33:56.715,0.122,0.122,-0.366,120.0,0.843
2026-05-26 21:33:56.730,0.122,0.122,-0.366,120.0,1.265
2026-05-26 21:33:56.802,0.122,0.122,-0.366,120.0,1.476
2026-05-26 21:33:56.825,0.122,0.122,-0.366,120.0,2.108
2026-05-26 21:33:56.921,0.122,0.122,-0.366,120.0,2.108
2026-05-26 21:33:56.933,0.122,0.122,-0.366,120.0,2.319
2026-05-26 21:33:56.948,0.122,0.122,-0.366,120.0,2.741
2026-05-26 21:33:57.011,0.122,0.122,-0.366,120.0,2.53
2026-05-26 21:33:57.026,0.122,0.122,-0.366,120.0,3.795
2026-05-26 21:33:57.041,0.122,0.122,-0.366,120.0,3.795
2026-05-26 21:33:57.136,0.122,0.122,-0.366,120.0,6.325
2026-05-26 21:33:57.150,0.122,0.122,-0.366,120.0,6.114
2026-05-26 21:33:57.166,0.122,0.122,-0.366,120.0,6.114
2026-05-26 21:33:57.239,0.122,0.122,-0.366,120.0,5.481
2026-05-26 21:33:57.260,0.122,0.122,-0.366,120.0,4.638
2026-05-26 21:33:57.275,0.122,0.122,-0.366,120.0,2.952
2026-05-26 21:33:57.346,0.122,0.122,-0.366,120.0,2.741
2026-05-26 21:33:57.368,0.122,0.122,-0.366,120.0,2.53
2026-05-26 21:33:57.384,0.122,0.122,-0.366,120.0,2.108
2026-05-26 21:33:57.448,0.122,0.122,-0.366,120.0,2.319
2026-05-26 21:33:57.462,0.122,0.122,-0.366,120.0,3.373
2026-05-26 21:33:57.478,0.122,0.122,-0.366,120.0,4.216
2026-05-26 21:33:57.548,0.122,0.122,-0.366,120.0,5.06
2026-05-26 21:33:57.571,0.122,0.122,-0.366,120.0,4.638
2026-05-26 21:33:57.587,0.122,0.122,-0.366,120.0,5.271
2026-05-26 21:33:57.648,0.122,0.122,-0.366,120.0,3.373
2026-05-26 21:33:57.665,0.122,0.122,-0.366,120.0,2.53
2026-05-26 21:33:57.680,0.122,0.122,-0.366,120.0,2.53
2026-05-26 21:33:57.749,0.122,0.122,-0.366,120.0,1.897
2026-05-26 21:33:57.775,0.122,0.122,-0.366,120.0,2.741
2026-05-26 21:33:57.791,0.122,0.122,-0.366,120.0,2.319
2026-05-26 21:33:57.849,0.122,0.122,-0.366,120.0,2.53
2026-05-26 21:33:57.870,0.122,0.122,-0.366,120.0,2.108
2026-05-26 21:33:57.885,0.122,0.122,-0.366,120.0,2.952
2026-05-26 21:33:57.977,0.122,0.122,-0.366,120.0,3.373
2026-05-26 21:33:57.994,0.122,0.122,-0.366,120.0,4.216
2026-05-26 21:33:58.009,0.122,0.122,-0.366,120.0,4.638
2026-05-26 21:33:58.077,0.122,0.122,-0.366,120.0,4.849
2026-05-26 21:33:58.088,0.122,0.122,-0.366,120.0,4.849
2026-05-26 21:33:58.104,0.122,0.122,-0.366,120.0,4.216
2026-05-26 21:33:58.160,0.122,0.122,-0.366,120.0,2.741
2026-05-26 21:33:58.181,0.122,0.122,-0.366,120.0,2.108
2026-05-26 21:33:58.196,0.122,0.122,-0.366,120.0,1.265
2026-05-26 21:33:58.285,0.122,0.122,-0.366,120.0,0.843
2026-05-26 21:33:58.305,0.122,0.122,-0.366,120.0,0.0
2026-05-26 21:33:58.321,0.122,0.122,-0.366,120.0,0.0
2026-05-26 21:33:58.385,0.122,0.122,-0.366,120.0,0.632
2026-05-26 21:33:58.398,0.122,0.122,-0.366,120.0,1.265
2026-05-26 21:33:58.414,0.122,0.122,-0.366,120.0,2.952
2026-05-26 21:33:58.484,0.122,0.122,-0.366,120.0,3.584
2026-05-26 21:33:58.507,0.122,0.122,-0.366,120.0,3.795
2026-05-26 21:33:58.522,0.122,0.122,-0.366,120.0,4.216
2026-05-26 21:33:58.590,0.122,0.122,-0.366,120.0,4.849
2026-05-26 21:33:58.616,0.122,0.122,-0.366,120.0,3.795
2026-05-26 21:33:58.715,0.122,0.122,-0.366,120.0,3.584
2026-05-26 21:33:58.741,0.122,0.122,-0.366,120.0,3.162
2026-05-26 21:33:58.756,0.122,0.122,-0.366,120.0,3.373
2026-05-26 21:33:58.818,0.122,0.122,-0.366,120.0,3.584
2026-05-26 21:33:58.833,0.122,0.122,-0.366,120.0,3.373
2026-05-26 21:33:58.849,0.122,0.122,-0.366,120.0,2.741
2026-05-26 21:33:58.918,0.122,0.122,-0.366,120.0,3.373
2026-05-26 21:33:58.943,0.122,0.122,-0.366,120.0,2.53
2026-05-26 21:33:58.959,0.122,0.122,-0.366,120.0,2.952
2026-05-26 21:33:59.023,0.122,0.122,-0.366,120.0,1.897
2026-05-26 21:33:59.037,0.122,0.122,-0.366,120.0,2.741
2026-05-26 21:33:59.052,0.122,0.122,-0.366,120.0,1.897
2026-05-26 21:33:59.123,0.122,0.122,-0.366,120.0,1.687
2026-05-26 21:33:59.146,0.122,0.122,-0.366,120.0,2.319
2026-05-26 21:33:59.161,0.122,0.122,-0.366,120.0,3.162
2026-05-26 21:33:59.226,0.122,0.122,-0.366,120.0,3.373
2026-05-26 21:33:59.241,0.122,0.122,-0.366,120.0,3.373
2026-05-26 21:33:59.256,0.122,0.122,-0.366,120.0,3.162
2026-05-26 21:33:59.326,0.122,0.122,-0.366,120.0,3.795
2026-05-26 21:33:59.349,0.122,0.122,-0.366,120.0,4.006
2026-05-26 21:33:59.364,0.122,0.122,-0.366,120.0,7.168
2026-05-26 21:33:59.434,0.122,0.122,-0.366,120.0,7.168
2026-05-26 21:33:59.457,0.122,0.122,-0.366,120.0,7.379
2026-05-26 21:33:59.473,0.122,0.122,-0.366,120.0,6.325
2026-05-26 21:33:59.562,0.122,0.122,-0.366,120.0,5.692
2026-05-26 21:33:59.581,0.122,0.122,-0.366,120.0,6.114
2026-05-26 21:33:59.597,0.122,0.122,-0.366,120.0,4.427
2026-05-26 21:33:59.661,0.122,0.122,-0.366,120.0,4.849
2026-05-26 21:33:59.674,0.122,0.122,-0.366,120.0,2.108
2026-05-26 21:33:59.690,0.122,0.122,-0.366,120.0,2.108
2026-05-26 21:33:59.762,0.122,0.122,-0.366,120.0,1.687
2026-05-26 21:33:59.784,0.122,0.122,-0.366,120.0,1.265
2026-05-26 21:33:59.800,0.122,0.122,-0.366,120.0,0.632
2026-05-26 21:33:59.867,0.122,0.122,-0.366,120.0,0.843
2026-05-26 21:33:59.893,0.122,0.122,-0.366,120.0,1.476
2026-05-26 21:33:59.908,0.122,0.122,-0.366,120.0,2.108
2026-05-26 21:33:59.963,0.122,0.122,-0.366,120.0,2.53
2026-05-26 21:33:59.985,0.122,0.122,-0.366,120.0,2.319
2026-05-26 21:34:00.000,0.122,0.122,-0.366,120.0,2.319
2026-05-26 21:34:00.058,0.122,0.122,-0.366,120.0,2.108
2026-05-26 21:34:00.077,0.122,0.122,-0.366,120.0,2.53
2026-05-26 21:34:00.093,0.122,0.122,-0.366,120.0,2.53
2026-05-26 21:34:00.183,0.122,0.122,-0.366,120.0,2.319
2026-05-26 21:34:00.202,0.122,0.122,-0.366,120.0,2.53
2026-05-26 21:34:00.218,0.122,0.122,-0.366,120.0,1.897
2026-05-26 21:34:00.288,0.122,0.122,-0.366,120.0,2.53
2026-05-26 21:34:00.311,0.122,0.122,-0.366,120.0,2.741
2026-05-26 21:34:00.327,0.122,0.122,-0.366,120.0,2.53
2026-05-26 21:34:00.389,0.122,0.122,-0.366,120.0,4.216
2026-05-26 21:34:00.406,0.122,0.122,-0.366,120.0,5.06
2026-05-26 21:34:00.489,0.122,0.122,-0.366,120.0,7.59
2026-05-26 21:34:00.500,0.122,0.122,-0.366,120.0,8.222
2026-05-26 21:34:00.515,0.122,0.122,-0.366,120.0,7.59
2026-05-26 21:34:00.589,0.122,0.122,-0.366,120.0,5.903
2026-05-26 21:34:00.609,0.122,0.122,-0.366,120.0,4.849
2026-05-26 21:34:00.625,0.122,0.122,-0.366,120.0,3.584
2026-05-26 21:34:00.705,0.122,0.122,-0.366,120.0,2.952
2026-05-26 21:34:00.719,0.122,0.122,-0.366,120.0,1.687
2026-05-26 21:34:00.735,0.122,0.122,-0.366,120.0,1.687
2026-05-26 21:34:00.805,0.122,0.122,-0.366,120.0,1.476
2026-05-26 21:34:00.829,0.122,0.122,-0.366,120.0,1.265
2026-05-26 21:34:00.845,0.122,0.122,-0.366,120.0,2.108
2026-05-26 21:34:00.905,0.122,0.122,-0.366,120.0,2.741
2026-05-26 21:34:00.922,0.122,0.122,-0.366,120.0,3.373
2026-05-26 21:34:00.938,0.122,0.122,-0.366,120.0,4.006
2026-05-26 21:34:01.005,0.122,0.122,-0.366,120.0,4.849
2026-05-26 21:34:01.016,0.122,0.122,-0.366,120.0,5.692
2026-05-26 21:34:01.032,0.122,0.122,-0.366,120.0,3.795
2026-05-26 21:34:01.129,0.122,0.122,-0.366,120.0,3.373
2026-05-26 21:34:01.141,0.122,0.122,-0.366,120.0,2.319
2026-05-26 21:34:01.157,0.122,0.122,-0.366,120.0,1.476
2026-05-26 21:34:01.229,0.122,0.122,-0.366,120.0,1.265
2026-05-26 21:34:01.251,0.122,0.122,-0.366,120.0,1.687
2026-05-26 21:34:01.266,0.122,0.122,-0.366,120.0,1.897
2026-05-26 21:34:01.334,0.122,0.122,-0.366,120.0,2.53
2026-05-26 21:34:01.346,0.122,0.122,-0.366,120.0,2.53
2026-05-26 21:34:01.362,0.122,0.122,-0.366,120.0,3.373
2026-05-26 21:34:01.437,0.122,0.122,-0.366,120.0,4.006
2026-05-26 21:34:01.456,0.122,0.122,-0.366,120.0,4.427
2026-05-26 21:34:01.471,0.122,0.122,-0.366,120.0,5.481
2026-05-26 21:34:01.542,0.122,0.122,-0.366,120.0,5.481
2026-05-26 21:34:01.566,0.122,0.122,-0.366,120.0,4.849
2026-05-26 21:34:01.582,0.122,0.122,-0.366,120.0,3.795
2026-05-26 21:34:01.644,0.122,0.122,-0.366,120.0,2.952
2026-05-26 21:34:01.659,0.122,0.122,-0.366,120.0,1.687
2026-05-26 21:34:01.675,0.122,0.122,-0.366,120.0,0.422
2026-05-26 21:34:01.770,0.122,0.122,-0.366,120.0,0.843
2026-05-26 21:34:01.784,0.122,0.122,-0.366,120.0,0.843
2026-05-26 21:34:01.799,0.122,0.122,-0.366,120.0,1.897
2026-05-26 21:34:01.870,0.122,0.122,-0.366,120.0,2.319
2026-05-26 21:34:01.892,0.122,0.122,-0.366,120.0,4.006
2026-05-26 21:34:01.908,0.122,0.122,-0.366,120.0,3.795
2026-05-26 21:34:01.959,0.122,0.122,-0.366,120.0,4.638
2026-05-26 21:34:01.985,0.122,0.122,-0.366,120.0,4.216
2026-05-26 21:34:02.001,0.122,0.122,-0.366,120.0,3.162
2026-05-26 21:34:02.084,0.122,0.122,-0.366,120.0,2.741
2026-05-26 21:34:02.095,0.122,0.122,-0.366,120.0,2.319
2026-05-26 21:34:02.110,0.122,0.122,-0.366,120.0,2.319
2026-05-26 21:34:02.169,0.122,0.122,-0.366,120.0,2.952
2026-05-26 21:34:02.188,0.122,0.122,-0.366,120.0,2.952
2026-05-26 21:34:02.271,0.122,0.122,-0.366,120.0,3.373
2026-05-26 21:34:02.297,0.122,0.122,-0.366,120.0,2.741
2026-05-26 21:34:02.313,0.122,0.122,-0.366,120.0,3.795
2026-05-26 21:34:02.401,0.122,0.122,-0.366,120.0,2.53
2026-05-26 21:34:02.424,0.122,0.122,-0.366,120.0,2.319
2026-05-26 21:34:02.441,0.122,0.122,-0.366,120.0,2.319
2026-05-26 21:34:02.495,0.122,0.122,-0.366,120.0,2.53
2026-05-26 21:34:02.519,0.122,0.122,-0.366,120.0,2.108
2026-05-26 21:34:02.534,0.122,0.122,-0.366,120.0,2.319
2026-05-26 21:34:02.599,0.122,0.122,-0.366,120.0,2.53
2026-05-26 21:34:02.613,0.122,0.122,-0.366,120.0,2.952
2026-05-26 21:34:02.628,0.122,0.122,-0.366,120.0,3.162
2026-05-26 21:34:02.699,0.122,0.122,-0.366,120.0,3.162
2026-05-26 21:34:02.720,0.122,0.122,-0.366,120.0,4.216
2026-05-26 21:34:02.736,0.122,0.122,-0.366,120.0,5.481
2026-05-26 21:34:02.804,0.122,0.122,-0.366,120.0,8.011
2026-05-26 21:34:02.830,0.122,0.122,-0.366,120.0,8.011
2026-05-26 21:34:02.845,0.122,0.122,-0.366,120.0,8.433
2026-05-26 21:34:02.908,0.122,0.122,-0.366,120.0,5.692
2026-05-26 21:34:02.924,0.122,0.122,-0.366,120.0,4.849
2026-05-26 21:34:02.939,0.122,0.122,-0.366,120.0,4.849
2026-05-26 21:34:03.035,0.122,0.122,-0.366,120.0,3.795
2026-05-26 21:34:03.048,0.122,0.122,-0.366,120.0,4.006
2026-05-26 21:34:03.063,0.122,0.122,-0.366,120.0,3.584
2026-05-26 21:34:03.135,0.122,0.122,-0.366,120.0,2.108
2026-05-26 21:34:03.157,0.122,0.122,-0.366,120.0,2.108
2026-05-26 21:34:03.173,0.122,0.122,-0.366,120.0,1.265
2026-05-26 21:34:03.235,0.122,0.122,-0.366,120.0,0.843
2026-05-26 21:34:03.252,0.122,0.122,-0.366,120.0,0.843
2026-05-26 21:34:03.267,0.122,0.122,-0.366,120.0,1.687
2026-05-26 21:34:03.335,0.122,0.122,-0.366,120.0,2.319
2026-05-26 21:34:03.346,0.122,0.122,-0.366,120.0,2.53
2026-05-26 21:34:03.362,0.122,0.122,-0.366,120.0,2.53
2026-05-26 21:34:03.435,0.122,0.122,-0.366,120.0,2.53
2026-05-26 21:34:03.456,0.122,0.122,-0.366,120.0,2.108
2026-05-26 21:34:03.472,0.122,0.122,-0.366,120.0,2.741
2026-05-26 21:34:03.535,0.122,0.122,-0.366,120.0,2.319
2026-05-26 21:34:03.551,0.122,0.122,-0.366,120.0,2.108
2026-05-26 21:34:03.566,0.122,0.122,-0.366,120.0,2.53
2026-05-26 21:34:03.643,0.122,0.122,-0.366,120.0,1.687
2026-05-26 21:34:03.661,0.122,0.122,-0.366,120.0,1.687
2026-05-26 21:34:03.677,0.122,0.122,-0.366,120.0,2.741
2026-05-26 21:34:03.768,0.122,0.122,-0.366,120.0,2.952
2026-05-26 21:34:03.786,0.122,0.122,-0.366,120.0,2.952
2026-05-26 21:34:03.801,0.122,0.122,-0.366,120.0,2.952
2026-05-26 21:34:03.868,0.122,0.122,-0.366,120.0,2.952
2026-05-26 21:34:03.880,0.122,0.122,-0.366,120.0,2.53
2026-05-26 21:34:03.896,0.122,0.122,-0.366,120.0,3.373
2026-05-26 21:34:03.968,0.122,0.122,-0.366,120.0,3.584
2026-05-26 21:34:03.990,0.122,0.122,-0.366,120.0,4.216
2026-05-26 21:34:04.079,0.122,0.122,-0.366,120.0,4.216
2026-05-26 21:34:04.100,0.122,0.122,-0.366,120.0,5.06
2026-05-26 21:34:04.116,0.122,0.122,-0.366,120.0,4.216
2026-05-26 21:34:04.183,0.122,0.122,-0.366,120.0,4.638
2026-05-26 21:34:04.196,0.122,0.122,-0.366,120.0,4.216
2026-05-26 21:34:04.211,0.122,0.122,-0.366,120.0,4.849
2026-05-26 21:34:04.285,0.122,0.122,-0.366,120.0,6.536
2026-05-26 21:34:04.306,0.122,0.122,-0.366,120.0,5.481
2026-05-26 21:34:04.321,0.122,0.122,-0.366,120.0,6.746
2026-05-26 21:34:04.384,0.122,0.122,-0.366,120.0,5.903
2026-05-26 21:34:04.399,0.122,0.122,-0.366,120.0,5.481
2026-05-26 21:34:04.415,0.122,0.122,-0.366,120.0,2.952
2026-05-26 21:34:04.489,0.122,0.122,-0.366,120.0,1.687
2026-05-26 21:34:04.510,0.122,0.122,-0.366,120.0,0.843
2026-05-26 21:34:04.525,0.122,0.122,-0.366,120.0,0.0
2026-05-26 21:34:04.614,0.122,0.122,-0.366,120.0,0.211
2026-05-26 21:34:04.635,0.122,0.122,-0.366,120.0,0.632
2026-05-26 21:34:04.650,0.122,0.122,-0.366,120.0,0.843
2026-05-26 21:34:04.693,0.122,0.122,-0.366,120.0,1.054
2026-05-26 21:34:04.714,0.122,0.122,-0.366,120.0,1.687
2026-05-26 21:34:04.730,0.122,0.122,-0.366,120.0,2.952
2026-05-26 21:34:04.793,0.122,0.122,-0.366,120.0,3.584
2026-05-26 21:34:04.808,0.122,0.122,-0.366,120.0,4.216
2026-05-26 21:34:04.824,0.122,0.122,-0.366,120.0,5.06
2026-05-26 21:34:04.923,0.122,0.122,-0.366,120.0,5.481
2026-05-26 21:34:04.948,0.122,0.122,-0.366,120.0,6.746
2026-05-26 21:34:04.964,0.122,0.122,-0.366,120.0,6.325
2026-05-26 21:34:05.026,0.122,0.122,-0.366,120.0,4.849
2026-05-26 21:34:05.043,0.122,0.122,-0.366,120.0,4.849
2026-05-26 21:34:05.059,0.122,0.122,-0.366,120.0,2.53
2026-05-26 21:34:05.109,0.122,0.122,-0.366,120.0,0.843
2026-05-26 21:34:05.122,0.122,0.122,-0.366,120.0,0.211
2026-05-26 21:34:05.138,0.122,0.122,-0.366,120.0,0.0
2026-05-26 21:34:05.234,0.122,0.122,-0.366,120.0,0.422
2026-05-26 21:34:05.248,0.122,0.122,-0.366,120.0,1.265
2026-05-26 21:34:05.263,0.122,0.122,-0.366,120.0,1.897
2026-05-26 21:34:05.339,0.122,0.122,-0.366,120.0,1.897
2026-05-26 21:34:05.358,0.122,0.122,-0.366,120.0,2.741
2026-05-26 21:34:05.374,0.122,0.122,-0.366,120.0,2.952
2026-05-26 21:34:05.439,0.122,0.122,-0.366,120.0,4.006
2026-05-26 21:34:05.452,0.122,0.122,-0.366,120.0,3.584
2026-05-26 21:34:05.468,0.122,0.122,-0.366,120.0,2.952
2026-05-26 21:34:05.539,0.122,0.122,-0.366,120.0,2.53
2026-05-26 21:34:05.562,0.122,0.122,-0.366,120.0,2.53
2026-05-26 21:34:05.577,0.122,0.122,-0.366,120.0,2.53
2026-05-26 21:34:05.639,0.122,0.122,-0.366,120.0,3.584
2026-05-26 21:34:05.655,0.122,0.122,-0.366,120.0,3.373
2026-05-26 21:34:05.670,0.122,0.122,-0.366,120.0,3.584
2026-05-26 21:34:05.744,0.122,0.122,-0.366,120.0,3.584
2026-05-26 21:34:05.764,0.122,0.122,-0.366,120.0,3.584
2026-05-26 21:34:05.860,0.122,0.122,-0.366,120.0,3.373
2026-05-26 21:34:05.874,0.122,0.122,-0.366,120.0,5.06
2026-05-26 21:34:05.890,0.122,0.122,-0.366,120.0,4.006
2026-05-26 21:34:05.960,0.122,0.122,-0.366,120.0,6.325
2026-05-26 21:34:05.985,0.122,0.122,-0.366,120.0,5.481
2026-05-26 21:34:06.001,0.122,0.122,-0.366,120.0,5.06
