pc_timestamp,tick,gyrx_dps,gyrx_raw,gyry_raw,gyrz_raw,yaw_cf,yaw_kal,temp,angle,speed,odom_x,odom_y,kp,ki,kd
1781279797.287,163001,0.000,0,0,0,0.450,0.450,26.03,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279797.392,163100,0.180,3,-2,2,0.452,0.450,26.06,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279797.496,163200,0.060,1,0,-1,0.449,0.450,26.05,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279797.601,163300,0.000,0,4,2,0.449,0.450,26.06,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279797.707,163401,0.060,1,4,0,0.451,0.450,26.06,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279797.802,163501,0.120,2,-1,0,0.452,0.450,26.06,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279797.875,163600,0.000,0,0,0,0.453,0.450,26.07,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279797.980,163701,0.000,0,2,3,0.459,0.460,26.05,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279798.086,163800,0.000,0,1,-4,0.460,0.460,26.09,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279798.179,163900,0.300,5,2,0,0.462,0.460,26.07,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279798.294,164000,-0.180,-3,8,0,0.463,0.460,26.05,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279798.399,164101,0.180,3,4,-2,0.460,0.460,26.07,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279798.503,164201,0.000,0,3,0,0.458,0.460,26.05,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279798.598,164300,0.000,0,1,-1,0.454,0.450,26.07,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279798.723,164401,-0.060,-1,-3,-4,0.454,0.450,26.05,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279798.841,164501,-0.060,-1,4,-2,0.457,0.460,26.05,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279798.985,164600,0.000,0,0,-2,0.455,0.450,26.07,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279798.986,164701,-0.180,-3,0,-1,0.453,0.450,26.06,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279799.085,164800,0.000,0,0,2,0.455,0.450,26.05,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279799.190,164900,0.180,3,3,-1,0.448,0.450,26.05,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279799.295,165001,0.000,0,0,0,0.448,0.450,26.03,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279799.390,165100,0.000,0,4,0,0.454,0.450,26.07,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279799.484,165200,-0.060,-1,-2,0,0.455,0.450,26.07,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279799.589,165301,0.000,0,-2,1,0.454,0.450,26.08,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279799.694,165401,0.120,2,0,-3,0.452,0.450,26.06,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279799.798,165501,0.000,0,0,-3,0.452,0.450,26.04,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279799.892,165601,0.060,1,0,-1,0.449,0.450,26.06,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279799.997,165700,0.300,5,-1,1,0.447,0.450,26.11,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279800.111,165800,0.120,2,1,-1,0.446,0.450,26.04,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279800.178,165900,0.000,0,4,-1,0.441,0.440,26.05,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279800.282,166000,-0.180,-3,4,0,0.441,0.440,26.08,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279800.387,166100,0.060,1,1,-2,0.447,0.450,26.06,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279800.481,166200,0.000,0,0,2,0.448,0.450,26.09,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279800.617,166300,-0.120,-2,-1,0,0.451,0.450,26.04,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279800.681,166400,0.060,1,-1,-1,0.451,0.450,26.06,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279800.797,166500,0.120,2,1,0,0.454,0.450,26.06,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279800.882,166600,0.240,4,-3,3,0.455,0.450,26.07,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279800.987,166701,0.000,0,3,1,0.455,0.460,26.04,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279801.084,166801,0.000,0,0,4,0.457,0.460,26.04,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279801.210,166901,-0.060,-1,2,1,0.467,0.470,26.05,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279801.284,167000,0.120,2,-1,3,0.469,0.470,26.05,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279801.389,167101,0.060,1,2,-3,0.466,0.470,26.03,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279801.504,167200,0.060,1,0,0,0.459,0.460,26.05,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279801.599,167300,0.060,1,3,-4,0.453,0.450,26.07,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279801.724,167401,-0.060,-1,0,2,0.455,0.450,26.08,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279801.775,167500,0.000,0,3,2,0.457,0.460,26.04,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279801.902,167600,-0.060,-1,2,-1,0.452,0.450,26.06,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279802.028,167701,-0.180,-3,0,-1,0.450,0.450,26.06,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279802.073,167800,0.000,0,4,0,0.455,0.450,26.07,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279802.179,167900,0.240,4,0,0,0.452,0.450,26.07,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279802.283,168000,0.120,2,0,0,0.455,0.450,26.08,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279802.388,168100,-0.120,-2,3,-2,0.454,0.450,26.07,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279802.496,168201,0.000,0,4,-3,0.455,0.460,26.08,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279802.625,168300,-0.180,-3,4,-1,0.458,0.460,26.05,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279802.698,168400,0.240,4,-1,0,0.458,0.460,26.04,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279802.832,168501,-0.060,-1,2,-2,0.458,0.460,26.08,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279802.880,168600,0.120,2,2,0,0.460,0.460,26.09,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279802.994,168701,0.120,2,0,0,0.463,0.460,26.06,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279803.097,168800,-0.060,-1,3,-3,0.458,0.460,26.04,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279803.289,168901,-0.060,-1,3,0,0.455,0.460,26.03,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279803.377,169000,0.000,0,4,-1,0.446,0.450,26.04,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279803.474,169101,0.000,0,1,-2,0.445,0.440,26.05,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279803.477,169200,0.000,0,0,0,0.450,0.450,26.06,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279803.681,169301,0.000,0,0,-2,0.453,0.450,26.06,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279803.778,169400,0.000,0,0,-3,0.452,0.450,26.05,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279803.867,169500,0.060,1,-3,0,0.452,0.450,26.06,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279804.063,169600,0.000,0,0,1,0.458,0.460,26.05,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279804.078,169700,0.120,2,1,0,0.455,0.450,26.08,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279804.173,169800,-0.120,-2,4,-1,0.454,0.450,26.07,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279804.242,169900,0.060,1,0,-2,0.449,0.450,26.09,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279804.288,170000,0.000,0,4,-3,0.446,0.450,26.07,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279804.417,170100,-0.060,-1,-1,-2,0.440,0.440,26.03,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279804.479,170200,0.000,0,2,-1,0.442,0.440,26.03,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279804.586,170301,0.000,0,-1,-4,0.440,0.440,26.06,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279804.688,170401,0.240,4,1,0,0.441,0.440,26.03,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279804.799,170500,0.000,0,2,-1,0.441,0.440,26.06,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279804.892,170600,-0.060,-1,4,0,0.431,0.430,26.04,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279805.002,170700,0.000,0,3,-4,0.425,0.420,26.06,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279805.119,170800,0.180,3,-2,1,0.428,0.430,26.06,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279805.280,170901,0.000,0,2,0,0.430,0.430,26.05,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279805.363,171001,0.120,2,4,2,0.429,0.430,26.04,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279805.559,171101,0.120,2,1,-1,0.429,0.430,26.05,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279805.566,171201,0.060,1,1,3,0.429,0.430,26.08,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279805.667,171300,0.060,1,0,-3,0.431,0.430,26.06,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279805.754,171401,0.060,1,3,-1,0.436,0.440,26.07,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279805.947,171500,-0.060,-1,1,0,0.431,0.430,26.06,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279805.951,171600,-0.060,-1,0,-2,0.430,0.430,26.06,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279806.047,171701,0.300,5,0,-4,0.429,0.430,26.04,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279806.143,171801,0.120,2,0,0,0.433,0.430,26.04,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279806.305,171901,-0.120,-2,0,0,0.436,0.440,26.05,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279806.308,172001,-0.060,-1,1,0,0.433,0.430,26.04,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279806.421,172101,-0.060,-1,1,-2,0.434,0.430,26.08,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279806.493,172200,0.000,0,1,-1,0.436,0.440,26.05,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279806.601,172301,0.120,2,2,-1,0.438,0.440,26.08,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279806.691,172400,0.000,0,0,-2,0.434,0.430,26.06,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279806.789,172500,-0.120,-2,0,-1,0.431,0.430,26.09,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279806.887,172601,-0.060,-1,0,1,0.433,0.430,26.08,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279807.013,172701,-0.060,-1,1,-3,0.433,0.430,26.06,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279807.080,172801,0.060,1,0,6,0.438,0.440,26.07,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279807.193,172900,0.060,1,1,-3,0.442,0.440,26.07,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279807.313,173001,-0.060,-1,-2,-3,0.440,0.440,26.09,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279807.393,173100,0.000,0,-1,-3,0.437,0.440,26.05,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279807.499,173200,0.300,5,2,-2,0.438,0.440,26.04,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279807.574,173301,0.240,4,1,2,0.437,0.440,26.03,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279807.702,173400,0.060,1,-1,5,0.443,0.440,26.06,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279807.816,173501,-0.120,-2,-4,0,0.442,0.440,26.10,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279807.897,173600,0.000,0,0,-2,0.440,0.440,26.07,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279807.997,173701,0.000,0,2,2,0.437,0.440,26.08,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279808.106,173801,0.000,0,-3,0,0.444,0.440,26.07,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279808.196,173900,0.060,1,2,-1,0.449,0.450,26.09,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279808.304,174000,0.000,0,-1,0,0.449,0.450,26.06,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279808.384,174101,0.060,1,0,0,0.444,0.440,26.05,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279808.499,174200,0.000,0,0,-3,0.441,0.440,26.08,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279808.592,174300,0.180,3,0,-1,0.438,0.440,26.06,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279808.693,174401,0.000,0,1,-1,0.435,0.430,26.04,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279808.790,174500,-0.060,-1,4,0,0.431,0.430,26.05,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279808.890,174600,0.000,0,0,-3,0.434,0.430,26.07,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279808.995,174700,0.180,3,4,-1,0.431,0.430,26.07,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279809.102,174800,-0.060,-1,-1,-3,0.430,0.430,26.06,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279809.193,174900,0.000,0,1,0,0.432,0.430,26.08,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279809.284,175000,0.000,0,0,1,0.434,0.430,26.07,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279809.407,175101,-0.120,-2,2,0,0.434,0.430,26.05,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279809.496,175201,-0.180,-3,3,0,0.432,0.430,26.08,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279809.630,175300,0.180,3,0,-1,0.432,0.430,26.09,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279809.735,175400,0.000,0,3,-3,0.433,0.430,26.04,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279809.823,175500,0.060,1,1,0,0.436,0.440,26.10,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279809.926,175600,0.180,3,2,2,0.436,0.440,26.06,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279810.037,175700,0.300,5,-3,0,0.440,0.440,26.08,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279810.120,175801,0.000,0,2,-5,0.443,0.440,26.07,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279810.222,175901,0.000,0,2,0,0.434,0.430,26.06,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279810.315,176001,0.000,0,1,-2,0.436,0.440,26.03,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279810.415,176100,0.000,0,1,-1,0.439,0.440,26.06,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279810.508,176200,0.000,0,1,-4,0.443,0.440,26.07,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279810.586,176300,0.060,1,2,0,0.441,0.440,26.07,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279810.695,176401,0.000,0,1,0,0.446,0.450,26.06,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279810.795,176501,0.120,2,0,0,0.445,0.450,26.07,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279810.898,176601,0.180,3,-1,1,0.447,0.450,26.07,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279811.001,176700,-0.060,-1,3,0,0.447,0.450,26.09,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279811.114,176800,-0.120,-2,0,0,0.448,0.450,26.08,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279811.193,176900,0.000,0,-5,-1,0.452,0.450,26.05,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279811.291,177000,-0.120,-2,0,0,0.450,0.450,26.04,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279811.401,177100,-0.060,-1,-1,0,0.447,0.450,26.04,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279811.492,177201,0.060,1,4,1,0.442,0.440,26.04,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279811.589,177300,0.180,3,0,-4,0.443,0.440,26.07,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279811.681,177400,0.120,2,1,-2,0.435,0.430,26.05,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279811.782,177500,0.370,6,-1,2,0.433,0.430,26.09,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279811.888,177601,0.060,1,0,0,0.435,0.440,26.06,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279812.005,177701,0.060,1,3,-3,0.437,0.440,26.03,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279812.085,177800,0.000,0,1,0,0.434,0.430,26.04,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279812.210,177900,-0.120,-2,4,-2,0.435,0.430,26.09,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279812.336,178001,-0.060,-1,0,0,0.433,0.430,26.06,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279812.485,178100,-0.240,-4,-2,0,0.432,0.430,26.06,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279812.486,178200,0.240,4,3,-1,0.429,0.430,26.09,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279812.597,178300,0.060,1,1,-4,0.425,0.430,26.05,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279812.699,178400,0.120,2,0,0,0.423,0.420,26.06,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279812.803,178500,0.060,1,0,-4,0.420,0.420,26.08,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279812.878,178601,0.000,0,0,-2,0.421,0.420,26.04,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279813.059,178701,0.000,0,0,2,0.421,0.420,26.07,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279813.162,178800,-0.060,-1,-2,1,0.425,0.420,26.05,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279813.250,178900,-0.060,-1,1,0,0.421,0.420,26.06,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279813.445,179000,-0.060,-1,1,-2,0.421,0.420,26.05,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279813.449,179101,0.060,1,3,0,0.420,0.420,26.07,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279813.547,179201,-0.300,-5,0,-3,0.413,0.410,26.04,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279813.638,179300,0.000,0,1,-1,0.418,0.420,26.07,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279813.738,179401,0.180,3,0,-1,0.418,0.420,26.07,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279813.834,179501,0.120,2,-1,0,0.417,0.420,26.04,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279813.930,179600,0.060,1,-3,0,0.416,0.420,26.10,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279814.010,179701,-0.120,-2,3,0,0.419,0.420,26.06,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279814.088,179801,0.000,0,6,1,0.417,0.420,26.07,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279814.190,179900,0.000,0,3,0,0.418,0.420,26.07,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279814.331,180001,-0.060,-1,0,-2,0.418,0.420,26.08,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279814.433,180100,0.120,2,0,2,0.419,0.420,26.05,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279814.588,180200,-0.060,-1,2,-2,0.420,0.420,26.05,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279814.592,180301,0.120,2,-4,0,0.423,0.420,26.06,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279814.691,180400,0.060,1,1,0,0.429,0.430,26.10,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279814.840,180501,-0.120,-2,2,-1,0.433,0.430,26.05,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279814.931,180601,0.060,1,2,-1,0.436,0.440,26.08,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279814.979,180700,0.000,0,3,-2,0.440,0.440,26.06,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279815.114,180801,0.180,3,0,0,0.438,0.440,26.09,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279815.186,180900,0.000,0,1,-5,0.438,0.440,26.06,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279815.281,181000,0.000,0,-2,1,0.433,0.430,26.01,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279815.387,181100,0.060,1,2,0,0.433,0.430,26.06,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279815.492,181201,0.000,0,2,-2,0.430,0.430,26.08,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279815.583,181301,0.060,1,1,0,0.422,0.420,26.04,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279815.684,181400,0.060,1,2,1,0.421,0.420,26.04,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279815.780,181500,0.120,2,1,0,0.420,0.420,26.07,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279815.896,181600,0.000,0,0,0,0.423,0.420,26.04,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279815.993,181701,-0.060,-1,-1,-2,0.425,0.420,26.10,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279816.137,181800,-0.060,-1,1,-6,0.420,0.420,26.05,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279816.239,181901,0.000,0,6,-2,0.418,0.420,26.08,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279816.334,182001,0.000,0,2,-2,0.419,0.420,26.09,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279816.435,182100,-0.060,-1,-1,-1,0.415,0.410,26.06,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279816.531,182201,0.000,0,-2,-1,0.416,0.420,26.06,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279816.620,182300,0.120,2,0,0,0.415,0.410,26.03,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279816.726,182400,0.060,1,-3,4,0.425,0.420,26.07,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279816.830,182501,0.060,1,-1,-3,0.425,0.420,26.06,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279816.918,182600,0.120,2,0,0,0.427,0.430,26.06,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279817.024,182700,0.060,1,-1,2,0.430,0.430,26.05,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279817.103,182800,0.180,3,2,1,0.432,0.430,26.07,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279817.201,182900,-0.180,-3,5,0,0.429,0.430,26.05,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279817.303,183000,0.120,2,5,0,0.432,0.430,26.07,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279817.387,183100,0.120,2,1,-2,0.433,0.430,26.08,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279817.511,183201,0.060,1,2,0,0.434,0.430,26.08,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279817.598,183300,0.060,1,0,0,0.431,0.430,26.07,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279817.713,183401,-0.060,-1,0,1,0.431,0.430,26.05,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279817.787,183500,0.060,1,-2,2,0.428,0.430,26.07,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279817.894,183601,-0.180,-3,5,0,0.429,0.430,26.08,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279817.991,183700,0.120,2,0,-3,0.428,0.430,26.05,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279818.087,183800,0.060,1,0,-1,0.424,0.420,26.09,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279818.198,183900,0.120,2,4,-1,0.422,0.420,26.06,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279818.325,184000,-0.120,-2,4,-4,0.419,0.420,26.08,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279818.391,184100,0.060,1,-3,0,0.418,0.420,26.05,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279818.522,184201,-0.060,-1,2,-3,0.419,0.420,26.10,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279818.652,184301,0.000,0,-1,-1,0.422,0.420,26.05,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279818.777,184400,0.060,1,3,0,0.424,0.420,26.07,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279818.779,184500,0.120,2,0,-1,0.435,0.440,26.07,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279818.885,184601,-0.180,-3,0,0,0.439,0.440,26.03,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279818.987,184701,0.000,0,3,0,0.441,0.440,26.05,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279819.092,184800,0.180,3,-1,-4,0.440,0.440,26.08,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279819.196,184900,0.120,2,5,0,0.440,0.440,26.04,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279819.306,185001,-0.060,-1,4,1,0.439,0.440,26.06,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279819.397,185101,0.180,3,3,0,0.442,0.440,26.07,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279819.508,185201,0.000,0,3,-1,0.442,0.440,26.06,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279819.585,185300,0.000,0,3,1,0.441,0.440,26.08,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279819.676,185400,0.000,0,0,0,0.437,0.440,26.11,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279819.787,185500,0.120,2,0,-2,0.434,0.430,26.07,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781279819.906,185601,0.000,0,1,0,0.434,0.430,26.04,90.00,0.00,0.00,0.00,2.500,0.010,0.180
